# Date: 20170517
# RBS Modification: sd2
# Shock Rate: 2.17Hz
# Purpose: Process shock data from 20170517
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd2. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 2.17Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
False,475881.94398794277,5.8624,2.17,20170517,sd2,378637.87146393047,50
False,475881.94398794277,5.8624,2.17,20170517,sd2,378637.87146393047,50
False,459824.05449690134,26.112000000000002,2.17,20170517,sd2,378637.87146393047,50
False,459824.05449690134,26.112000000000002,2.17,20170517,sd2,378637.87146393047,50
True,468059.4076343147,5.248,2.17,20170517,sd2,378637.87146393047,50
True,459824.05449690134,26.112000000000002,2.17,20170517,sd2,378637.87146393047,50
False,443605.98092390836,4.889600000000001,2.17,20170517,sd2,362466.27592103364,50
False,443605.98092390836,4.889600000000001,2.17,20170517,sd2,362466.27592103364,50
True,417210.5687064411,4.0192000000000005,2.17,20170517,sd2,362466.27592103364,50
False,387670.80282133666,6.9632000000000005,2.17,20170517,sd2,340777.422362712,50
False,436829.21450941614,5.4272,2.17,20170517,sd2,340777.422362712,50
True,474877.6624825069,5.3504000000000005,2.17,20170517,sd2,386526.5564155377,50
False,469021.6238468251,6.3744000000000005,2.17,20170517,sd2,372016.1750536204,50
True,469021.6238468251,6.3744000000000005,2.17,20170517,sd2,372016.1750536204,50
True,469021.6238468251,6.3744000000000005,2.17,20170517,sd2,372016.1750536204,50
True,469021.6238468251,6.3744000000000005,2.17,20170517,sd2,372016.1750536204,50
True,501999.30189386505,13.7728,2.17,20170517,sd2,372016.1750536204,50
False,464045.7926331627,6.6048,2.17,20170517,sd2,358829.23047008045,50
True,467603.198014316,16.819200000000002,2.17,20170517,sd2,367889.08228153305,50
True,454334.14214614755,7.8848,2.17,20170517,sd2,367889.08228153305,50
False,451558.0718150131,7.6288,2.17,20170517,sd2,370847.75492226996,50
False,440814.15786280954,11.4944,2.17,20170517,sd2,370847.75492226996,50
True,482000.8534088288,8.32,2.17,20170517,sd2,371910.4576020956,50
False,450606.52048602514,6.8096000000000005,2.17,20170517,sd2,385278.60033704434,50
False,450930.8489956509,7.9872000000000005,2.17,20170517,sd2,364865.55139620596,50
False,490112.22545074165,14.5152,2.17,20170517,sd2,364865.55139620596,50
False,449268.7881143172,4.5056,2.17,20170517,sd2,364865.55139620596,50
False,444765.0550041264,17.1776,2.17,20170517,sd2,364865.55139620596,50
False,444765.0550041264,17.1776,2.17,20170517,sd2,364865.55139620596,50
False,429154.5521376555,6.8864,2.17,20170517,sd2,364865.55139620596,50
False,444765.0550041264,17.1776,2.17,20170517,sd2,364865.55139620596,50
False,531673.6505450144,5.324800000000001,2.17,20170517,sd2,364865.55139620596,50
False,531673.6505450144,5.324800000000001,2.17,20170517,sd2,364865.55139620596,50
False,472860.97535240336,6.5536,2.17,20170517,sd2,364865.55139620596,50
False,481749.40606366674,3.9168000000000003,2.17,20170517,sd2,364865.55139620596,50
True,450930.8489956509,7.9872000000000005,2.17,20170517,sd2,364865.55139620596,50
True,446731.4781606415,8.345600000000001,2.17,20170517,sd2,364865.55139620596,50
True,446731.4781606415,8.345600000000001,2.17,20170517,sd2,364865.55139620596,50
True,490112.22545074165,14.5152,2.17,20170517,sd2,364865.55139620596,50
True,490112.22545074165,14.5152,2.17,20170517,sd2,364865.55139620596,50
True,472860.97535240336,6.5536,2.17,20170517,sd2,364865.55139620596,50
True,469323.4291736594,10.086400000000001,2.17,20170517,sd2,364865.55139620596,50
True,469323.4291736594,10.086400000000001,2.17,20170517,sd2,364865.55139620596,50
True,445437.3753403444,11.0336,2.17,20170517,sd2,364865.55139620596,50
True,445437.3753403444,11.0336,2.17,20170517,sd2,364865.55139620596,50
