# Date: 20170509
# RBS Modification: sd2
# Shock Rate: 2.20Hz
# Purpose: Process shock data from 20170509
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd2. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 2.20Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
False,212948.1763238271,5.888,2.2,20170509,sd2,111043.48902447012,50
True,171548.79366592644,5.0176,2.2,20170509,sd2,111043.48902447012,50
True,166950.0462858058,8.7296,2.2,20170509,sd2,110918.3828542875,50
False,171976.80376253536,5.5040000000000004,2.2,20170509,sd2,108818.40424757067,50
True,252167.20825023914,5.6064,2.2,20170509,sd2,108818.40424757067,50
True,174368.80254069628,4.2752,2.2,20170509,sd2,116263.04650911396,50
False,192638.58867119532,9.5488,2.2,20170509,sd2,110681.46446404542,50
False,197781.51553601073,5.888,2.2,20170509,sd2,122784.55282758322,50
False,239196.75173664297,11.3408,2.2,20170509,sd2,117561.20479706666,50
False,156567.80923324876,8.8832,2.2,20170509,sd2,117561.20479706666,50
True,212232.1456435672,7.091200000000001,2.2,20170509,sd2,117561.20479706666,50
True,212232.1456435672,7.091200000000001,2.2,20170509,sd2,117561.20479706666,50
True,235858.91612069882,6.2208000000000006,2.2,20170509,sd2,117561.20479706666,50
True,239196.75173664297,11.3408,2.2,20170509,sd2,117561.20479706666,50
True,185898.25811030038,5.6576,2.2,20170509,sd2,117561.20479706666,50
True,199593.99907413122,9.0624,2.2,20170509,sd2,117561.20479706666,50
False,206972.29225817096,6.6816,2.2,20170509,sd2,118857.75137412471,50
False,246768.39043562507,25.523200000000003,2.2,20170509,sd2,118857.75137412471,50
False,210670.4516196418,13.4656,2.2,20170509,sd2,118857.75137412471,50
False,210670.4516196418,13.4656,2.2,20170509,sd2,118857.75137412471,50
False,247851.04082708695,10.9312,2.2,20170509,sd2,118857.75137412471,50
True,246768.39043562507,25.523200000000003,2.2,20170509,sd2,118857.75137412471,50
True,210670.4516196418,13.4656,2.2,20170509,sd2,118857.75137412471,50
True,206972.29225817096,6.6816,2.2,20170509,sd2,118857.75137412471,50
True,213077.95372728296,7.7312,2.2,20170509,sd2,118857.75137412471,50
True,213077.95372728296,7.7312,2.2,20170509,sd2,118857.75137412471,50
True,232809.748813525,9.5744,2.2,20170509,sd2,118857.75137412471,50
True,232809.748813525,9.5744,2.2,20170509,sd2,118857.75137412471,50
False,229210.2805303526,16.6144,2.2,20170509,sd2,123789.79282722618,50
True,191914.98355002102,9.523200000000001,2.2,20170509,sd2,123789.79282722618,50
True,191914.98355002102,9.523200000000001,2.2,20170509,sd2,123789.79282722618,50
False,201491.4149691068,7.065600000000001,2.2,20170509,sd2,114889.51445884237,50
False,207995.2324169261,33.8688,2.2,20170509,sd2,114889.51445884237,50
